actions,PIMS ID,Product,Suppliers,Inventory Tags,Manufacturer,Buying Unit,Selling Unit,Buying Cost,Fixed Price,Non Billable,Markup,Selling Price,Dispensing Fee,Location,Priority,QOH Min,QOH Max
,NONBILL075,Measure Abdominal Girth,,,,Each,Each,,no,yes,0.00%,,0,,,,
,VITALS402,Measure Urinary Bladder (cm),,NOT FOR TRACKING,,Each,Each,0.0,no,yes,0.00%,,0,,,,
,MPS,Medical Pet Shirt,,,,Each,Each,0.0,no,no,,52.5,0,,,,
,EPEND,Memorial Pendant,,,,Each,Each,29.0,no,no,,35.0,0,,,,
,MENCEC,Meniscectomy,,,,Each,Each,150.0,no,no,,180.0,0,,,,
,IMICHT4,Michigan State Premium Thyroid Panel,,,,Each,Each,84.0,no,no,,189.0,0,,,,
,MDAI,Microchip Implantation (w/ Registration),,,,Each,Each,15.5,no,no,,56.5,0,,,,
,MCR,Microchip ResQ,,,,Each,Each,0.0,no,no,,45.0,0,,,,
,MSCTX,Misc Treatment,,,,Each,Each,0.0,no,no,,0.0,0,,,,
,NONBILL-IMITOX,Mitoxantrone 2 mg/ml (10ml),,,,Milliliter,Milliliter,,no,yes,0.00%,,0,,,,
,VITALS19,Modified Glasgow Coma Scale (/18),,NOT FOR TRACKING,,Each,Each,0.0,no,yes,0.00%,,0,,,,
,VITALS602,Modified Glasgow Composite Measure Pain Score (Canine) (/24),,NOT FOR TRACKING,,Each,Each,0.0,no,yes,0.00%,,0,,,,
,VITALS601,Modified Glasgow Composite Measure Pain Score (Feline) (/20),,NOT FOR TRACKING,,Each,Each,0.0,no,yes,0.00%,,0,,,,
,NONBILL150,Move Patient to Ward,,,,Each,Each,,no,yes,0.00%,,0,,,,
,MPSHC,MPS Head Cover/Bonnett,,,,Each,Each,30.0,no,no,,31.5,0,,,,
,MSU95066,MSU - Lepto Micro. Agglutination Expand.,,,,Each,Each,40.0,no,no,,90.0,0,,,,
,20001,MSU 25-Hydroxyvitamin Dx,,,,Each,Each,54.0,no,no,,121.5,0,,,,
,20030,MSU Malignancy Profile,,,,Each,Each,88.0,no,no,,198.0,0,,,,
,MCTPPH,MSU MCT Prognostic Panel w/ Histopath,,,,Each,Each,285.0,no,no,,425.0,0,,,,
,VITALS07,Mucous Membranes,,NOT FOR TRACKING,,Each,Each,0.0,no,yes,0.00%,,0,,,,
,VITALS20b,Muscle Condition Score (/4),,NOT FOR TRACKING,,Each,Each,0.0,no,yes,0.00%,,0,,,,
,MBLASTO,MVista Blastomyces Antigen Quan.,,,,Each,Each,66.0,no,no,,148.5,0,,,,
,NGPC45,N.G. PLUS/N.G. COMBO 6ct $45 Instant Reb,,,,Each,Each,-45.0,no,no,,-45.0,0,,,,
,573,Nasal Fold Excision,,,,Each,Each,0.0,no,no,,0.0,0,,,,
,NCBP,NCSU Bartonella PCR,,,,Each,Each,50.0,no,no,,112.5,0,,,,
,NCCBS,NCSU Canine Bartonella Serology,,,,Each,Each,55.0,no,no,,123.75,0,,,,
,NCSUVBD,NCSU Vector Borne Disease Comp Panel,,,,Each,Each,195.0,no,no,,243.75,0,,,,
,NEB,Nebulization,,,,Each,Each,0.0,no,no,,36.5,0,,,,
,NONBILL089,Nebulization - q6 (No Charge),,,,Each,Each,,no,yes,0.00%,,0,,,,
,NONBILL090,Nebulization and Coupage,,,,Each,Each,,no,yes,0.00%,,0,,,,
,NECBADDL,Necropsy to BADDL in Kissimmee,,,,Each,Each,200.0,no,no,,250.0,0,,,,
,575,Nephrectomy,,,,Each,Each,0.0,no,no,,0.0,0,,,,
,NERVBLK,Nerve Block ( Marcaine / Lidocaine Inj),,,,Each,Each,0.0,no,no,,0.0,0,,,,
,NG20,Nexgard 12ct $20 Instant Rebate,,,,Each,Each,-20.0,no,no,,-20.0,0,,,,
,NG35,Nexgard 12ct $35 Instant Rebate,,,,Each,Each,0.0,no,no,,-35.0,0,,,,
,NG45,Nexgard 12ct $45 Instant Rebate,,,,Each,Each,-45.0,no,no,,-45.0,0,,,,
,NG10,Nexgard 6ct $10 Instant Rebate,,,,Each,Each,0.0,no,no,,-10.0,0,,,,
,NG15,Nexgard 6ct $15 Instant Rebate,,,,Each,Each,-15.0,no,no,,-15.0,0,,,,
,NGC45,NexGard COMBO 12ct $45 Instant Rebate,,,,Each,Each,-45.0,no,no,,-45.0,0,,,,
,NGC50,NexGard COMBO 12ct $50 Instant Rebate,,,,Each,Each,-50.0,no,no,,-50.0,0,,,,
,NGC20,NexGard COMBO 6ct $20 Instant Rebate,,,,Each,Each,-20.0,no,no,,-20.0,0,,,,
,NGC10,NexGard COMBO Kitten 3ct $10 Rebate,,,,Each,Each,-10.0,no,no,,-10.0,0,,,,
,NGP105,NexGard Plus 12ct $105 Instant Rebate,,,,Each,Each,0.0,no,no,,-105.0,0,,,,
,NGP65,NexGard PLUS 12ct $65 Instant Rebate,,,,Each,Each,-65.0,yes,no,0.00%,-65.0,0,,,,
,NGP25,NexGard PLUS 6ct $25 Instant Rebate,,,,Each,Each,-25.0,no,no,,-25.0,0,,,,
,NGP35,NexGard PLUS 6ct $35 Instant Rebate,,,,Each,Each,0.0,no,no,,-35.0,0,,,,
,NGP10,NexGard PLUS Puppy <1yr 3ct $10 Rebate,,,,Each,Each,0.0,no,no,,-10.0,0,,,,
,NGHGB,Nexgard/Heartgard Brand Offer,,,,Each,Each,0.0,no,no,,0.0,0,,,,
,NGPC55,NG Plus 6+6 NG Combo $55 Instant Rebate,,,,Each,Each,0.0,no,no,,-55.0,0,,,,
,NONBILL092,Note any Syncope,,,,Each,Each,,no,yes,0.00%,,0,,,,
,NONBILL186,Note Casts,,,,Each,Each,,no,yes,0.00%,,0,,,,
,NONBILL080,Note Coughing / Sneezing,,,,Each,Each,,no,yes,0.00%,,0,,,,
,VITALS13,Note Defecation,,NOT FOR TRACKING,,Each,Each,0.0,no,yes,0.00%,,0,,,,
,NONBILL082,Note Epistaxis or Oral Bleeding,,,,Each,Each,,no,yes,0.00%,,0,,,,
,NONBILL083,"Note Excessive Licking, Chewing, Scratching",,,,Each,Each,,no,yes,0.00%,,0,,,,
,NONBILL084,"Note Gait, Limping",,,,Each,Each,,no,yes,0.00%,,0,,,,
,VITALS11,Note Mentation/Attitude,,NOT FOR TRACKING,,Each,Each,0.0,no,yes,0.00%,,0,,,,
,NONBILL085,Note Petechiae / Ecchymoses / Bruising,,,,Each,Each,,no,yes,0.00%,,0,,,,
,VITALS18,Note Seizures,,NOT FOR TRACKING,,Each,Each,0.0,no,yes,0.00%,,0,,,,
,NONBILL086,Note Swelling / Edema,,,,Each,Each,,no,yes,0.00%,,0,,,,
,VITALS12,Note Urination / Straining,,NOT FOR TRACKING,,Each,Each,0.0,no,yes,0.00%,,0,,,,
,VITALS14,Note Vomiting/Regurgitation,,NOT FOR TRACKING,,Each,Each,0.0,no,yes,0.00%,,0,,,,
,NONBILL099,Notify Doctor to Assess Hydration/IVF Order,,,,Each,Each,,no,yes,0.00%,,0,,,,
,NONBILL100,NPO,,,,Each,Each,,no,yes,0.00%,,0,,,,
,NONBILL182,NPO (water allowed),,,,Each,Each,,no,yes,0.00%,,0,,,,
,153,Obstetrical Assistance,,,,Each,Each,0.0,no,no,,90.0,0,,,,
,OMEAR,OM - Ears,,,,Drop,Drop,,no,yes,0.00%,,0,,,,
,OMMEDS1,OM - MEDICATION 1,,,,Dose,Dose,,no,yes,0.00%,,0,,,,
,OMMEDS2,OM - Medication 2,,,,Dose,Dose,,no,yes,0.00%,,0,,,,
,OMFRIDGE,OM - Refrigerated MEDS,,,,Dose,Dose,,no,yes,0.00%,,0,,,,
,OMSUPP,OM - Supplements 1,,,,Dose,Dose,,no,yes,0.00%,,0,,,,
,OM-IACE25,OM Acepromazine 25mg TAB,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-AMBENZ,OM Acne Med. Benzoyl Per. Gel 5% 1.5oz,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OM-ACY400,OM Acyclovir 400mg TAB,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-IAOS1,OM Albon Oral Suspension 5% 473ml Bottle,,,,Milliliter,Milliliter,,no,yes,0.00%,,0,,,,
,OM-IAL144,OM Albon Oral Suspension 5% 60ml bottle,,,,Milliliter,Milliliter,,no,yes,0.00%,,0,,,,
,OM-AHGP,OM Aluminum Hydroxide Gel Powder 40 Dram,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OM-AMAN50,OM Amantadine Oral Solution 50mg/5ml (10mg/mL),,,,Milliliter,Milliliter,,no,yes,0.00%,,0,,,,
,OM-AMP2.5,OM Amlodipine 2.5 mg TAB,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-AML5,OM Amlodipine 5mg TAB,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-IAMOX3,OM Amoxi Drops 30ml (50mg/mL),,,,Milliliter,Milliliter,,no,yes,0.00%,,0,,,,
,OM-IAMOD1,OM Amoxi-drops 15ml (50mg/mL),,,,Milliliter,Milliliter,,no,yes,0.00%,,0,,,,
,OM-IAMO25,OM Amoxicillin 250mg CAP,,,,Capsule,Capsule,,no,yes,0.00%,,0,,,,
,OM-AMOX500,OM Amoxicillin 500mg CAP,,,,Capsule,Capsule,,no,yes,0.00%,,0,,,,
,OM-AMOXCB15,OM Amoxicillin/Clav. ( Betacillin ) 15 ml (62.5mg/mL),,,,Milliliter,Milliliter,,no,yes,0.00%,,0,,,,
,OM-AMOCL125,OM Amoxicillin/Clavulanate 125mg TAB,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-AMOCL375,OM Amoxicillin/Clavulanate 375mg TAB,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-ANIMAX15,OM Animax Ointment 15 ml,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OM-ANIM30,OM Animax Ointment 30 ml,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OM-APOQT16,OM Apoquel 16mg TAB,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-APOQT3.6,OM Apoquel 3.6mg TAB,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-APOQT5.4,OM Apoquel 5.4mg TAB,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-IAT,OM Artificial Tears 3.5g,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OM-IAT50,OM Atopica (Cycloporine) 50mg CAP,,,,Capsule,Capsule,,no,yes,0.00%,,0,,,,
,OM-IATP100,OM Atopica (Cyclosporine) 100 mg CAP,,,,Capsule,Capsule,,no,yes,0.00%,,0,,,,
,OM-CYCLO25,OM Atopica (Cyclosporine) 25mg CAP,,,,Capsule,Capsule,,no,yes,0.00%,,0,,,,
,OM-IATC17,OM Atopica/Cats 100mg/ml 17ml Vial,,,,Milliliter,Milliliter,,no,yes,0.00%,,0,,,,
,OM-IATC5,OM Atopica/Cats 100mg/ml 5ml Vial,,,,Milliliter,Milliliter,,no,yes,0.00%,,0,,,,
,OM-ATOPIM,OM Atopivet Mousse 8.4 oz Bottle,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OM-ATOPT,OM Atopivet Spot On Topical ( 8 Pipettes ),,,,Each,Each,,no,yes,0.00%,,0,,,,
,OM-ATROINT,OM Atropine Eye Ointment 1% 3.5gm,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OM-IATROP,OM Atropine Sulfate 1% Solution (opht.),,,,Drop,Drop,,no,yes,0.00%,,0,,,,
,OM-AVMAQ45,OM Avmaquin 45ct Bottle,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-AYRADIA3,OM Ayradia 125mg/ml Susp 30ml Bottle,,,,Milliliter,Milliliter,,no,yes,0.00%,,0,,,,
,OM-AYRADIA1,OM Ayradia 125mg/ml Susp. 100 ml Bottle,,,,Milliliter,Milliliter,,no,yes,0.00%,,0,,,,
,OM-AZITH250,OM Azithromycin 250mg TAB 30ct.,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-AZITHR,OM Azithromycin Susp 200mg/5 ml (40mg/mL) (30cc),,,,Milliliter,Milliliter,,no,yes,0.00%,,0,,,,
,OM-ASCPS90,OM Azodyl Small CAP (Kidney Supplement),,,,Capsule,Capsule,,no,yes,0.00%,,0,,,,
,OMBENT,OM Benazepril 5mg Tab,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-BLADDSUP,OM Bladder Support Soft Chews 60 count,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-BST60,OM Bladder Support Tablets 60ct,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-B0180C2,OM Bone Stasis 200 0.5g CAP,,,,Capsule,Capsule,,no,yes,0.00%,,0,,,,
,OM-BRESF200,OM Breast Stasis Formula 0.5g 200ct CAP,,,,Capsule,Capsule,,no,yes,0.00%,,0,,,,
,OM-BUP0.5,OM Buprenorphine 0.5mg/ml ORAL,,,,Milliliter,Milliliter,,no,yes,0.00%,,0,,,,
,OM-ICAPL,OM Capstar / Single Dose / Large,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-ICAPS,OM Capstar/ Single Dose / Small,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-IRIM10,OM Carprofen (Rimadyl) 100mg TAB,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-IRIM25,OM Carprofen (Rimadyl) 25mg TAB,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-IRIM75,OM Carprofen (Rimadyl) 75mg TAB,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-ICP100,OM Cefpodoxime 100mg TAB (Antibiotic),,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-ICEP200,OM Cefpodoxime 200mg TAB (Antibiotic),,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-CENTLA,OM Centragard Large 5.6-16.5 lbs,,,,Tube,Tube,,no,yes,0.00%,,0,,,,
,OM-CENTS,OM Centragard Small 1.8 - 5.5lbs,,,,Tube,Tube,,no,yes,0.00%,,0,,,,
,OM-CF200T,OM Cervical Formula 200ct Teapill,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-ICHL4,OM Chlorpheniramine Maleate 4mg TAB,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-ICIP25,OM Ciprofloxacin 250mg TAB,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-ICIP50,OM Ciprofloxacin 500mg TAB,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-ICIPO,OM Ciprofloxacin Opth. Sol.,,,,Drop,Drop,,no,yes,0.00%,,0,,,,
,OM-CISA10,OM Cisapride 10mg Gourmed Tab Chick.Flavor,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-ICLT100Q,OM Clindamycin 100mg Quad TAB,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-ICLT150,OM Clindamycin 150mg CAP,,,,Capsule,Capsule,,no,yes,0.00%,,0,,,,
,OM-ICLT25,OM Clindamycin 25mg TAB,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-ICD20,OM Clindamycin 25mg/ml LIQ,,,,Milliliter,Milliliter,,no,yes,0.00%,,0,,,,
,OM-ICLT75,OM Clindamycin 75mg CAP,,,,Capsule,Capsule,,no,yes,0.00%,,0,,,,
,OM-CLOP75TA,OM Clopidogrel 75 mg TAB,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-COB12SUP,OM Cobalequin B12 Supp Cats/Small Dog <22lb,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-COB12SL,OM Cobalequin B12 Supp. Dogs >22lbs,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-MARO16,OM Comfortrate ( Maropitant ) 16mg TAB,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-COMF24,OM Comfortrate ( Maropitant ) 24 mg TAB,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-COMF60,OM Comfortrate ( Maropitant ) 60mg TAB,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-COMPBHC,OM Composure Behavioral Health 60ct. Chew,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-CBSF50,OM Conc. Breast Stasis Formula 50ct CAP,,,,Capsule,Capsule,,no,yes,0.00%,,0,,,,
,OM-CCF100,OM Conc. Cervical Formula 100ct CAP,,,,Capsule,Capsule,,no,yes,0.00%,,0,,,,
,OM-CDHS50,OM Conc. Damp Heat Skin 50ct CAP,,,,Capsule,Capsule,,no,yes,0.00%,,0,,,,
,OM-CDGPS100,OM Conc. Di Gu Pi San 100ct CAP,,,,Capsule,Capsule,,no,yes,0.00%,,0,,,,
,OM-CDTT100T,OM Conc. Di Tan Tang 100ct CAP,,,,Capsule,Capsule,,no,yes,0.00%,,0,,,,
,OM-CDTT90P,OM Conc. Di Tan Tang Powder 90g,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OM-CHQW50,OM Conc. Hindquarter Weakness 50ct CAP,,,,Capsule,Capsule,,no,yes,0.00%,,0,,,,
,OM-CHQWP90G,OM Conc. Hindquarter Weakness Powder 90g,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OM-CHW100,OM Conc. Hindquater Weakness 100ct CAP,,,,Capsule,Capsule,,no,yes,0.00%,,0,,,,
,OM-CJSGJ100,OM Conc. Jin Suo Gu Jing 0.5mg 100ct CAP,,,,Capsule,Capsule,,no,yes,0.00%,,0,,,,
,OM-MAXFORM,OM Conc. Max's Formula 0.5g 100ct CAP,,,,Capsule,Capsule,,no,yes,0.00%,,0,,,,
,OM-CPFF100,OM Conc. Phlegm Fat Formula 100ct CAP,,,,Capsule,Capsule,,no,yes,0.00%,,0,,,,
,OM-CSC90P,OM Conc. Shen Calmer Powder 90g,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OM-CSWXF100,OM Conc. Si Wu Xiao Feng 100 ct CAP,,,,Capsule,Capsule,,no,yes,0.00%,,0,,,,
,OM-CSH50,OM Conc. Stomach Happy 50ct CAP,,,,Capsule,Capsule,,no,yes,0.00%,,0,,,,
,OM-CSHP90,OM Conc. Stomach Happy Powder 90g,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OM-CTL100,OM Conc. Tendon/Ligament 100ct CAP,,,,Capsule,Capsule,,no,yes,0.00%,,0,,,,
,OM-CTL90P,OM Conc. Tendon/Ligament Powder 90g,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OM-CXYS100C,OM Conc. Xin Yi San 0.5g 100ct CAP,,,,Capsule,Capsule,,no,yes,0.00%,,0,,,,
,OM-CZXS90G,OM Conc. Zhen Xin San 90g Powder,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OM-CONCBS50,OM Concentrated Body Sore 50ct CAP,,,,Capsule,Capsule,,no,yes,0.00%,,0,,,,
,OM-CBS90P,OM Concentrated Body Sore Powder 90g,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OM-CDGPS90G,OM Concentrated Di Gu Pi San Powder 90g,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OM-CONFOUR,OM Concentrated Four Gentleman 90g Powder,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OM-CHQT100,OM Concentrated Heart Qi Tonic 100ct CAP,,,,Capsule,Capsule,,no,yes,0.00%,,0,,,,
,OM-CJGSQ90,OM Concentrated Jin Gui Shen Qi Powder 90g,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OM-CJSGJ90P,OM Concentrated Jin Suo Gu Jing Powder 90g,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OM-CLHAPP10,OM Concentrated Liver Happy 100ct CAP,,,,Capsule,Capsule,,no,yes,0.00%,,0,,,,
,OM-CLH50CT,OM Concentrated Liver Happy 50ct CAP,,,,Capsule,Capsule,,no,yes,0.00%,,0,,,,
,OM-CRFD100,OM Concentrated Red Front Door 100ct CAP,,,,Capsule,Capsule,,no,yes,0.00%,,0,,,,
,OM-CRFD50,OM Concentrated Red Front Door 50ct CAP,,,,Capsule,Capsule,,no,yes,0.00%,,0,,,,
,OM-CONR11,OM Concentrated Rehmannia 11 0.5g 100ct CAP,,,,Capsule,Capsule,,no,yes,0.00%,,0,,,,
,OM-REHCON14,OM Concentrated Rehmannia 14 0.5g 100ct CAP,,,,Capsule,Capsule,,no,yes,0.00%,,0,,,,
,OM-CSCC50,OM Concentrated Shen Calmer 50ct CAP,,,,Capsule,Capsule,,no,yes,0.00%,,0,,,,
,OM-CONSTAS,OM Concentrated Stasis Breaker 100ct CAP,,,,Capsule,Capsule,,no,yes,0.00%,,0,,,,
,OM-CONCSB,OM Concentrated Stasis Breaker Powder 90g,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OM-CWQB100,OM Concentrated Wei Qi Booster (100 ct CAP),,,,Capsule,Capsule,,no,yes,0.00%,,0,,,,
,OM-CONXUE,OM Concentrated Xue Fu Zhe Yu (100ct),,,,Each,Each,,no,yes,0.00%,,0,,,,
,OM-CYYXF100,OM Concentrated Yang Yin Xi Feng 100ct,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OM-COSCC,OM Cosequin for Cats Soft Chews 60ct,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-COUGHT,OM Cough Tablets,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-CREDC24,OM Credelio for Cats 2.0 - 4.0# Chew Single,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-CREDC417,OM Credelio for Cats 4.1 - 17.0# Chew Sing.,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-IDASAF,OM Dasuquin Advanced for Cats,,,,Capsule,Capsule,,no,yes,0.00%,,0,,,,
,OM-DASCL,OM Dasuquin Advanced Soft Chew 64ct Large,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-IDASS,OM Dasuquin Advanced Soft Chew 64ct Sm/Med,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-DENCHADL,OM Denamarin Chew Advanced (Large),,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-DENCHADV,OM Denamarin Chew Advanced (Small),,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-DERCOX,OM Deracoxib (Coxiba) 100mg TAB,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-DERCOX25,OM Deracoxib (Coxiba) 25mg TAB,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-DERCOX75,OM Deracoxib (Coxiba) 75mg TAB,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-DGPS200G,OM Di Gu Pi San Powder 200g,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OM-DTT200P,OM Di Tan Tang Powder 200g,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OM-DTTT200,OM Di Tan Tang Teapill 200ct,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-IVAL5,OM Diazepam 5mg TAB ( Valium ),,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-DOUBPIIC,OM Double P II 0.5g 200ct CAP,,,,Capsule,Capsule,,no,yes,0.00%,,0,,,,
,OM-DPII100,OM Double P II 100ct CAP,,,,Capsule,Capsule,,no,yes,0.00%,,0,,,,
,OM-DOUBPIIP,OM Double P II Powder 200g,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OM-DCP30,OM Douxo Chlorhexidine 3% PS Pads 30ct,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OM-DOXY100,OM Doxycycline 100 mg TAB,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-DOXY100S,OM Doxycycline 100mg/ml SUSP.,,,,Milliliter,Milliliter,,no,yes,0.00%,,0,,,,
,OM-DOX150FT,OM Doxycycline 150mg Flex TAB,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-DOXY50,OM Doxycycline 50mg TAB,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-KCOTO,OM Ear - KC Oto Pack,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OM-OTOE,OM Ear - Oti-Pack,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OM-EASOTIC,OM Easotic ear Ointment 10ml,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OM-E2101-20,OM Eight Righteous 200g,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OM-ELURA15,OM Elura 20mg/ml Oral Susp. (15 ml Bottle),,,,Milliliter,Milliliter,,no,yes,0.00%,,0,,,,
,OM-IENA10,OM Enalapril 10mg TAB,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-ENAL20T,OM Enalapril 20mg TAB,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-IENA5,OM Enalapril 5mg TAB,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-IBAY20,OM Enrofloxacin (Baytril ) 22.7mg TAB,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-IBAY60,OM Enrofloxacin (Baytril ) 68mg Taste TAB,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-IBAY13,OM Enrofloxacin (Baytril) 136mg TAB,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-ENT10BOT,OM Entyce App Stimulant 30mg/ml 10ml Bottle,,,,Milliliter,Milliliter,,no,yes,0.00%,,0,,,,
,OM-IEPA180,OM Epakitin 180gm,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OM-IEPA3,OM Epakitin 300gm Bottle,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OM-IEPA60,OM Epakitin 60gm,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OM-IERYO,OM Erythromycin Oph Ointment,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OM-E2042T,OM External Wind 200 Teapill,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-ESD,OM Eye Serum Drops,,,,Drop,Drop,,no,yes,0.00%,,0,,,,
,OM-IFAM10,OM Famotidine 10mg TAB,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-IFAM20,OM Famotidine 20mg TAB,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-I8001,OM Fan Xie Ye 200g,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OM-FELAN30,OM Felanorm (Methimazole) 5mg/ml 30ml Bot,,,,Milliliter,Milliliter,,no,yes,0.00%,,0,,,,
,OM-IPANA,OM Fenbendazole ( Panacur ) 100mg/ml LIQ,,,,Milliliter,Milliliter,,no,yes,0.00%,,0,,,,
,OM-FLADC60,OM Flexadin Advanced Chews 60ct,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-IPRZAC10,OM Fluoxetine 10mg TAB,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-IFLX20,OM Fluoxetine 20mg CAP,,,,Capsule,Capsule,,no,yes,0.00%,,0,,,,
,OM-FLUO40C,OM Fluoxetine 40mg CAP,,,,Capsule,Capsule,,no,yes,0.00%,,0,,,,
,OM-IFFB,OM Fortiflora - SA Feline / K9 Box,,,,Packet,Packet,,no,yes,0.00%,,0,,,,
,OM-A3010T,OM Four Gentlemen 200 Teapill/Si,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
,OM-A2150,OM Four Immortals 200g,,,,Each,Each,,no,yes,0.00%,,0,,,,
,OM-ILAS12,OM Furosemide (Lasix) 12.5 mg TAB,,,,Tablet,Tablet,,no,yes,0.00%,,0,,,,
