source_row,account_pims_code,patient_name,weight,mapped_alert_ids,mapped_alert_labels,status,account_id,patient_id,error
1376,7919,Lily,13.88,,,applied,0215f310-24ff-4a3a-8202-08a52b1adc53,21859,
1377,7566,Luna,7.47,,,applied,ae65fda3-e4ff-4544-8544-bf20f9fec4d3,22981,
1378,10570,Willow,52.4,,,applied,4744e779-fc6e-4715-8865-d91c44675c2e,11203,
1379,5592,Luna,9.06,,,applied,9e3ac436-ed90-4b30-aa6b-175ead41aa52,19688,
1380,5977,Kiki,16.94,,,applied,9049fdc7-a771-4709-9018-0dbba7631c59,22085,
1381,11672,Piper,9.4,,,applied,b996a626-6f3d-488b-896b-546971b6078f,4507,
1382,7837,Natalie (3),13.0,291,No Jugular Sticks,applied,f087e926-424f-4ffd-ab69-59fddd54672e,9314,
1383,11764,Sasha,72.0,,,applied,36438612-e3e5-493f-b087-5d7c72f82863,16871,
1384,11166,Sugar,56.4,,,applied,96b25f05-f94b-4390-aec9-4d6b31bda8f0,19968,
1385,10888,Khaleesi,80.6,,,applied,bfd7adfe-c6a1-4838-aeab-b3c376226766,23015,
1386,9383,Amber,41.8,,,applied,60fb2154-d2e3-479c-bc1b-187f4db94caf,3929,
1387,8134,Marlene,7.65,,,applied,aafd8115-bd81-4158-adb3-ff9437b983ce,11166,
1388,9355,Sophie,8.8,,,applied,2e315e96-4d1d-4bb8-9fb3-747b59494852,25457,
1389,9915,Spare Kitty,8.71,,,applied,26df8280-6fd8-42e2-b3a0-36da53f6af82,1119,
1390,6869,Baby,12.15,,,applied,bd181bd9-f67d-4310-b16b-e211076e1af2,19465,
1391,11547,Nova Nicole,16.8,,,applied,833f61a0-36a5-46d5-b61a-1e6a1314008e,13851,
1392,11338,Gimli,68.2,,,applied,b3ad8ec9-0cbf-4b00-ae82-18b103fb2b78,22128,
1393,7826,Diesel,85.8,,,applied,3e1e69c5-19e1-408e-b906-4c7349664d8d,10131,
1394,9783,Jinx,17.19,,,applied,cc0b4881-3bd4-4f6d-9c44-7660ca373d8f,4208,
1395,9353,Callie,10.22,,,applied,08aec42a-33b3-4f2e-b146-7e9acba6e221,11475,
1396,11499,Coji,15.68,,,applied,23f600a5-1e70-41ce-ba41-ca156dc1c8ff,9844,
1397,11548,Sheila,58.0,,,applied,fe4c440e-0728-4b2a-9e64-314e1da7e2ad,21065,
1398,6992,Callie,15.25,,,applied,f41ccc01-3347-40e6-8441-767d147090c0,6504,
1399,2987,Carly,20.4,,,applied,e758b408-0068-4e5f-b329-d9d33bc97c79,1334,
1400,11629,Lacey,21.2,,,applied,955f2703-77a5-4f62-a4ce-a884ab80c945,15465,
1401,6927,Wasabi,7.22,,,applied,684993cd-0a92-43c8-8c7e-0af6011d7138,17570,
1402,10976,Stella,12.0,,,applied,74c39804-35ca-42d0-8489-b3a9c20e3275,26074,
1403,11781,Syrus,64.8,,,applied,6c14b69a-46ab-4993-99d6-2de711613a43,16729,
1404,11341,Ariel,67.6,,,applied,4cd672f9-3a6a-46cf-8b5c-4136b026dd28,19488,
1405,9488,Nicky,22.71,,,applied,7de18206-850c-4d3e-85e1-b16910ea4ab9,5924,
1406,9094,Pippa,9.4,,,applied,ceea8248-bbe9-4ed2-b71c-7482f80de934,4715,
1407,11431,Oakley,19.8,,,applied,912b8183-6abe-4549-b3fd-b65bb1d08f52,3497,
1408,6270,Wheezer,18.0,,,applied,f74052d8-3187-4b94-830d-ef629f277aba,730,
1409,3478,Eva,11.34,,,applied,0e0416d4-a778-46d4-ad75-b1dfd3e87798,6789,
1410,10051,Kara,53.4,,,applied,8884889a-33f6-46bc-b74a-4b6542b14e75,10646,
1411,11459,Clementine,4.25,,,applied,492d47ef-b3bb-4d74-8a4c-943306aa457d,17079,
1412,9544,Midnight,10.44,,,applied,eda4ae0a-50b8-40cc-85d7-a1f785279364,19185,
1413,9496,Test Patient,10.0,,,applied,dcbbbc8a-7338-46f7-a76a-1e99b338cd9f,5366,
1414,1642,Zak,25.4,,,applied,7f43a688-c919-4a49-96fe-1d41d8dea9c9,5810,
1415,11557,Bruce Lee,58.0,,,applied,85139b3f-e987-4bb7-a38e-31b234b91b42,4691,
1416,9600,Autumn,74.8,,,applied,6be610f7-15ab-4da2-a60a-1209762e0708,10756,
1417,4649,Sasha,19.0,,,applied,22b3a92b-78f2-47b7-8e87-d5052cc2b59a,19259,
1418,11088,Piper,23.2,,,applied,38f2e58b-b360-4ac1-a372-b6fdb8b5103f,9410,
1419,11783,Riley,39.4,,,applied,224d8e8c-5a4a-4fd2-9d9d-a9d1700df975,6072,
1420,10011,Snowgirl,56.0,225,Deaf,applied,5db0d12d-6b11-4e7b-a3c1-5f3f9d248f77,10648,
1421,11430,Hershey,6.4,,,applied,0d0efa5d-f054-4bbb-9b9b-08f4e3394840,14435,
1422,5262,Tang (#4),10.09,,,applied,a72f6f5d-8c85-451f-bcff-15d5d3223cca,7782,
1423,7113,Sammie,20.4,,,applied,15e9e6a4-a651-4332-bb2d-33f5ef63cb07,23941,
1424,11498,Hattie,15.8,,,applied,c7b453bb-a68d-45c6-8ddd-3e9161e1ef04,7089,
1425,6106,Sugar,9.8,,,applied,c5fb00f8-fac0-4137-a784-ead2204c4e00,16146,
1426,10899,Vash,8.0,,,applied,57e758f4-8c3a-4601-b72c-56fcecfa0a8b,14967,
1427,7630,Mia,16.2,,,applied,8c22a67c-d19b-42b3-acc2-da712a533282,9592,
1428,9036,Moochie,9.68,,,applied,03039395-cdf2-4e22-8f86-4b62ce812dac,2613,
1429,5753,Chili,9.0,,,applied,51cb0ec2-79f1-49bd-87e1-e4bced8d8d0f,3368,
1430,11144,Stella,57.2,,,applied,bdfff0b9-ab4d-4d84-ac07-b9d9a6177bfe,16500,
1431,11287,Thumper,20.0,,,applied,6e377411-62d4-4939-bfe8-331a79cb11c0,9295,
1432,9001,Kota,39.2,,,applied,b02f75ed-4adc-4b01-b4b1-6e3658069fe5,12320,
1433,9969,Sheba,64.0,,,applied,dff5a26a-e7d2-4932-a383-adc56aeeb903,10671,
1434,6392,Dolly,11.0,,,applied,c95cdd7f-35c2-4743-a4b3-5c9de504e2dc,2357,
1435,10180,Jasper,89.4,,,applied,3f9c6349-73f1-441f-8737-c3640c8dcc02,24361,
1436,10505,Odin,52.8,,,applied,ee89acbf-e5fc-47a4-918f-abccd74d4ec5,24045,
1437,11627,Atticus,63.4,,,applied,d600101f-8528-4723-990b-17fc543cd7e7,16086,
1438,10207,Kallie,57.8,,,applied,e1958bef-c07d-464f-aaf7-e5d72d05a75b,8963,
1439,11802,Kato,0.0,,,applied,dc4a3834-2d42-4bd2-8cdc-a3e970b9ea40,22912,
1440,11372,Lucy Oak,9.0,,,applied,97ea561c-3575-4975-bc92-d882998eef42,25857,
1441,4058,Nugget,16.6,,,applied,932d6466-5037-49ab-a8c9-444684a44a0d,8317,
1442,6855,Dottie,40.6,,,applied,db5d496c-cefd-4dca-8760-77c0c285b466,9069,
1443,2764,Emmi,11.75,,,applied,037801a6-e721-4f90-9704-f562e046e615,17485,
1444,11777,Lilly,0.0,,,applied,016aac63-5265-4cef-9a35-1fea3671c57a,5262,
1445,11198,Sadie,84.8,,,applied,8208aad5-a10d-4c57-9b72-33370f077e6c,3110,
1446,11099,Snod,6.28,,,applied,f741b49f-ed18-48d2-8c16-ab414873b60a,4571,
1447,11040,Buffi,13.8,,,applied,41e8cbba-c009-4822-9f5e-c2bc7ac3c51c,6840,
1448,11572,Phoebe,34.4,,,applied,45e673de-9f65-45db-b652-95cf23f36ec2,11621,
1449,10366,Zane,76.8,,,applied,74b8c061-4673-4400-b232-c747e15de8bf,16339,
1450,11760,Stella,10.0,,,applied,ec637e04-96b5-4975-b7b8-1c8e37cbe694,21375,
1451,10648,Cocoa,14.6,,,applied,5c77cbb3-4404-45f1-85af-0da788acd58f,14392,
1452,11375,Spooky,12.4,,,applied,f8e5722b-9381-4973-98a5-9cea47abd1f8,13936,
1453,11654,Chaos,80.2,,,applied,51221a54-72fe-47db-b5eb-3950f628a811,13682,
1454,10357,Nika,11.8,,,applied,2d61b571-572f-4a43-ab56-0cc13ab61b49,5840,
1455,10425,Sadie,67.2,,,applied,1a8ca443-2e44-4eea-9183-7af783748906,5874,
1456,9337,Vinnie,52.8,,,applied,ee7a6218-480a-40c0-8018-a4b6e1047f50,4994,
1457,11532,Hulk,103.4,"215,284",Caution - Will Bite | Muzzle for Treatments,applied,d5fe2d35-0e9a-4111-8ae0-4c0c84ad6d65,4612,
1458,9351,Cosmo,14.2,,,applied,67313851-a2a7-4670-9e89-9b5b46a08713,858,
1459,8241,Lucy,13.81,,,applied,2ce4a0ef-4b2e-443e-a365-cd7aa97906ec,17529,
1460,9985,Koda,100.4,,,applied,f9467de4-9587-4a4f-a1dc-d6e1e9810893,13561,
1461,10465,Skooter,56.4,,,applied,4ea73314-4ded-4e8a-b3ec-4e5340467cb8,12454,
1462,10147,Ellie,132.4,,,applied,a8dcf87d-6cc9-42c2-8fe8-0ab981b5ac09,11338,
1463,11620,Dublin,19.2,,,applied,9525fb23-9bb0-4bfc-b549-b9b53b3531a8,4245,
1464,11479,Romeo,58.8,,,applied,38b701dc-afb6-48f9-8422-06972de414e5,12381,
1465,9887,Ginger,14.0,,,applied,fcd75dd4-1961-4e8d-a7d3-fcd7da10bb07,2281,
1466,11276,Bella,15.0,,,applied,5ea8118c-6be3-4bb6-9c31-d520e83c2bef,17649,
1467,11825,Pumpkin,6.4,,,applied,fe7fcfa7-432e-4748-933d-209bae8c78c6,8668,
1468,10980,Puff,14.44,,,applied,5b2d34b9-653e-45b2-b7d3-992790f7b733,20852,
1469,6940,Molly,95.8,,,applied,6898cc7b-27b5-4405-b357-4e4cc232939a,21607,
1470,11737,Zoey,25.0,,,applied,dee71894-7c1d-42c6-aea2-2f5f42e7b368,1163,
1471,10856,Chanel,8.4,,,applied,f4272763-7c6c-43f4-8f28-cab17f1fab34,12611,
1472,11064,Cloud,7.4,,,applied,31d3a936-46a0-4392-8bfe-77f80346869a,3944,
1473,11889,Thor,16.2,,,applied,1ae70b60-2459-41b0-baaf-447eb62c2a67,11357,
1474,11472,Joey,99.6,"284,209",Muzzle for Treatments | Caution - Go Slow,applied,942926af-3f5b-47c2-a18a-fa64717bcda3,16157,
1475,11916,Toby,5.56,,,skipped_missing_patient,f5ffefc0-a7c7-46ba-a9e5-8b401ec3eaee,,No patient match by exact name
1476,11563,Emmy,7.68,,,applied,65246f8b-6193-4ddc-a5b7-18fa81a1f860,24177,
1477,10956,Max,12.6,,,applied,4041a734-9f2d-459f-b4e0-6d91d053a78e,1153,
1478,9875,Pongo,18.0,,,applied,4d11e83c-c5bb-46b4-9e23-0c2fdcc4bfc3,25544,
1479,11380,Jenny,8.56,,,applied,224ac422-ec33-42ef-9083-c9efe22cbab0,11066,
1480,11726,Benson(Benny),13.0,,,applied,5f7c840b-3a7f-475e-be04-250879d96c86,25535,
1481,11876,Sky,60.0,,,applied,bee92fc4-6311-4bc4-a2ca-e74dc14268c5,6320,
1482,9723,River,14.0,,,applied,402ea78f-67d0-44a7-aa81-75d6413fd076,12180,
1483,10562,Sandy,13.06,,,applied,8e5132cd-3823-4512-9a85-dfcdabc50ab8,9642,
1484,10871,Axel,99.8,,,applied,f784affd-65ce-44dd-8170-ba58cf9c47d0,18474,
1485,11840,Boots,7.62,,,applied,c7f1c39e-6fb6-4084-9025-fc9d49ace643,19020,
1486,11388,Buster,93.2,284,Muzzle for Treatments,applied,32f35142-1aa2-450d-a6ad-5dba7c57a7d3,10339,
1487,11539,Huck,50.6,,,applied,521f987c-1970-4c26-9dd2-ad1fd0afc06d,24090,
1488,6278,Scrappy,14.8,,,applied,40c68afe-0cea-444b-80b5-4fb7782c584b,947,
1489,11296,Ragnar,74.4,,,applied,df5b126f-703d-44c6-bf4d-6371a95ffd23,14803,
1490,8126,Cuddles,16.97,,,applied,7eef10cb-8159-45e5-b7fa-d5970b819fb9,320,
1491,11073,Camo,91.2,,,applied,0e2a11c7-2cd0-4d2b-95f4-e0d6416a25b9,24942,
1492,11877,Wellington,53.8,,,applied,d28df9f9-5268-44ac-b367-6d968e8d00a4,16167,
1493,10098,Raylan,61.0,,,applied,57047751-31b0-4c89-a17b-8293136ad650,18995,
1494,10823,Nanook,31.6,,,applied,75f4ff9b-1929-4fb6-bc33-d7e4129fcfbc,18912,
1495,11888,Minnie,10.71,,,applied,1a9cf78f-f080-4888-a714-612f14f4a19f,2740,
1496,11883,Betsy,8.44,,,applied,ffd94d08-b57b-4ee2-bf0c-cd94898772ea,24677,
1497,11216,Phineas,7.25,,,applied,baa2de56-53ed-4209-989f-7d57d2d91f04,6839,
1498,9912,Polo,7.4,,,applied,4f34705d-752a-4b7c-a93e-1b61e5f059a7,26154,
1499,11885,Leia,66.7,,,applied,fea5a35b-bd0a-4882-8647-12e915327c0f,5767,
1500,11749,Trooper,65.8,,,applied,760961c3-37ad-475a-9f7a-33c339aa1a3f,21540,
1501,8942,Flip,51.0,,,applied,aeb534d1-7a03-4fd8-a425-f08475a1fd08,14453,
1502,11858,Piper,11.94,,,applied,3ab0ec25-b535-4ba4-bafc-f6c9df82a818,25863,
1503,11814,Ophie,46.4,209,Caution - Go Slow,applied,aca3790c-7329-499b-b007-711758abc025,25914,
1504,11815,Emma,70.0,,,applied,378a18e2-890a-43c1-b2e0-98dd45877d0f,5879,
1505,11172,Angela,12.47,,,applied,4e889d65-ee7d-4714-9d27-f0eb4b0f6109,9222,
1506,11621,Sweet Pea,56.8,,,applied,56cdf165-f198-40e4-b316-7945e8dc4ac9,10604,
1507,11041,Hermione,12.2,,,applied,99c1e44d-5daa-432e-b937-fef39088a05d,6067,
1508,8735,Nikki,8.37,,,applied,ca3a45be-036e-44f6-bc15-abee8eecc85e,4935,
1509,11279,Gronk,15.16,251,FIV +,applied,ae5350cd-d9e6-48ab-a29d-cf712b070b42,17227,
1510,5743,Rockey,11.3,,,applied,058bee97-c67c-48e9-a3a9-3fd3d1791583,1699,
1511,11247,Spooky,0.0,,,applied,274134a4-50eb-4ebd-aab8-afc1753400e5,11340,
1512,10912,Sunny,11.97,,,applied,5f41b05a-ce5c-47e1-baba-d40a635cb8fe,5522,
1513,11438,Ban,80.6,,,applied,b5a27daf-c2c1-4c70-8a64-b7c01457996b,8122,
1514,6851,Tilly,21.4,,,applied,a1945c0e-e93d-435e-b3d8-ae328abfdba7,22116,
1515,11187,Bruno,69.0,215,Caution - Will Bite,applied,7765a3d8-a653-4358-b711-de76f87efa2e,997,
1516,8089,Lita,6.65,,,applied,199a9c87-dd84-4ea1-9d29-9f29ba0babc1,14617,
1517,8291,Murphy,75.4,,,applied,352659ae-e29b-4528-8556-ada4e1a51f1b,1371,
1518,11006,Sassy,16.0,,,applied,b35f777d-c8e5-46bc-81f4-41cdd3088b8d,19457,
1519,9644,Cody,71.2,,,applied,c5cebb9a-9268-4312-b8e6-5539d257c8f2,16367,
1520,7009,Jasper (Seamus),15.19,,,applied,c4208fab-0855-49cc-a79d-5d2fed7a1575,17039,
1521,7329,Michael,0.0,,,applied,94086044-40e9-4b1f-b937-f06fd10be59c,10071,
1522,11670,Walton,32.0,,,applied,798c958d-5a51-4e5f-a489-d04638168306,18089,
1523,11306,Tina,8.65,,,applied,154ac32f-6849-4774-b510-20ed57afaca2,25759,
1524,11762,Beau,48.2,,,applied,1a2fbc98-5a57-48bf-9c80-2ff447f3072c,3301,
1525,11433,Fezzik,13.97,,,applied,87cc2d5e-3e48-4362-a41a-01691bfb48ac,22493,
1526,10156,Harley Quinn,58.0,,,applied,430e113a-e302-4b5a-bb38-852a9a95c78d,8882,
1527,10441,Simba,10.88,,,applied,d5fa9ea1-a194-410b-923a-bc9f85ac5695,20308,
1528,9612,Fibi,17.6,,,applied,93fbff28-fd21-4e38-b67f-6e3818b2bf6b,2459,
1529,10045,Espurr,11.94,,,applied,7da4aaae-fdb0-47e5-a33c-bd48b130e416,16858,
1530,7857,Bubba,15.4,,,applied,2bc88f0c-a2ec-4b06-b21e-4a4ef1f6b1c8,17674,
1531,6018,Roxie,9.4,,,applied,ee872184-f05c-4f2f-b104-68dfb25c8b04,15457,
1532,9396,Tiny,5.62,,,applied,f23edac3-b0e6-4bfa-9597-93e2540b7042,14393,
1533,9962,Oliver,8.8,,,applied,2fdc42c0-09ab-4430-8df8-7398072f1cf6,8820,
1534,11719,Snickers,49.6,,,applied,ef23d3c0-1c41-4bff-8d4b-0bdb386b6b78,16819,
1535,9814,Chance,78.0,,,applied,58416c54-89e7-42fd-8923-13c8f385ce77,14444,
1536,10724,Gunner,58.4,,,applied,07611549-fc8d-487f-81a3-c83aefb75961,4999,
1537,8981,Mollie,30.0,,,applied,082bcc02-f737-41bb-894f-50db18434a01,14623,
1538,11363,Honey,28.4,,,applied,4c0ba0f1-a6b0-48a0-8441-d24d4b191874,18484,
1539,11833,Mackerel,13.65,,,applied,c50e32d7-6def-4cab-be6a-b5a2e1dd0198,10347,
1540,11237,Baby Girl,15.2,,,applied,92639604-60da-4e1c-9fca-b1d364d9187c,25150,
1541,6704,Sparky,85.0,284,Muzzle for Treatments,applied,8348a8fa-14da-477c-8b92-eb7aeb819f8c,8049,
1542,11770,Simba,0.0,,,applied,9f11ddb1-911f-4f01-8693-a0f7681b4155,9865,
1543,8309,Misc.,0.0,,,applied,cdded8fa-6f10-4005-aaac-5975d8ff719f,5569,
1544,370,Hamilton,64.2,,,applied,bddeebbd-a0cd-49ee-a1c9-8f700ae82a7a,12868,
1545,11786,Eddie,86.0,,,applied,e5f1bf54-5cc2-486d-bd4f-daa3f8560ecc,25823,
1546,11782,Sissy,3.68,,,applied,936f6706-d170-4341-97e0-e4f9209464cc,24153,
1547,10280,Muffin,11.6,,,applied,7874c018-e195-425a-8fa8-648cda597cce,24349,
1548,10984,Chase,65.0,,,applied,95635d23-a7f6-4258-bba0-04f52e922275,1504,
1549,11249,Boba,8.4,,,applied,29fddb88-eeff-4720-8ebb-8b68a202f1fd,24180,
1550,11865,Momo,16.34,,,applied,0a05e12b-fe94-4469-95b5-cfd0657587d1,12166,
1551,10793,Brook,28.8,,,applied,cd2c703f-2afc-4d7a-b08e-06b303b91f50,18764,
1552,8871,Royalty,57.8,,,applied,58c186b8-7394-4c97-9a0b-017cc3e5a923,25957,
1553,7324,Hazel,18.4,,,applied,8a83f7d1-7155-4b1b-95fc-764699a6fcc3,3060,
1554,10894,Halo,65.0,,,applied,ae45626b-26a3-4ae5-8a35-5a55d17adc0e,4354,
1555,7821,Mouse,4.0,,,applied,4e750756-799b-405a-a5d8-1ce54ce8b6f6,11573,
1556,8532,Finley,26.0,,,applied,7b8eaa64-0c95-49f0-b4aa-7392320573c2,3014,
1557,10233,Pancake,66.2,,,applied,81db3253-e588-43c4-b32d-8ad6bc859db2,22028,
1558,11257,Camper,12.0,,,applied,674eabe7-fb27-44ca-9845-2a9300cb72e0,17645,
1559,11410,Clifford,13.8,,,applied,727bf0dc-d415-4522-ba8e-714a37426112,25829,
1560,9119,Max,55.4,,,applied,945eb369-f1f3-4074-bc2e-77660b0788ce,22786,
1561,11519,Felicia,32.2,,,applied,adb0e6cd-f0a6-4379-94ab-dc16b1aaf5c0,4192,
1562,11642,Bilbo,11.97,,,applied,8689f008-897d-42be-b716-9e7e80c4cd45,12711,
1563,11705,Woodford,30.6,,,applied,b6c194ae-6b60-482c-a758-3f03fcb1baaa,25910,
1564,10645,Buddy,10.4,,,applied,c9c1fd4a-fada-41ef-bd10-ef96b2389aef,14955,
1565,10399,Jasmine,69.2,,,applied,0ca766d4-ea55-4f39-b5e7-0f76f31ec860,2614,
1566,11145,Prissy,10.37,,,applied,94ef30d6-c778-4753-b7a0-784181c664b6,20810,
1567,2754,Chase,15.2,,,applied,e8f04dfd-2fb6-41a8-ad17-132488948e20,21262,
1568,10508,Leia,9.28,,,applied,6943a268-1b40-47a3-90ef-bf72a8c59381,7311,
1569,9937,Scamp,17.4,,,applied,71f7b090-6a41-4eb0-aef5-c1af7561bbec,25839,
1570,11140,Luke,64.6,,,applied,a3cd4536-47d8-4d31-90af-16510e248f7a,14281,
1571,7921,Bella,11.4,,,applied,8f3278d8-65ed-4b1a-b425-bfe492df775b,20172,
1572,7338,Daisy,21.6,,,applied,79214a32-91ae-4306-9563-f59eaf8ddf5c,11796,
1573,9669,Samson,81.6,,,applied,ba0967dd-b11d-4188-ab19-3d440ffde21e,19835,
1574,11188,Lulu,7.91,,,applied,52d8bd5e-b2cc-4c5e-bb5d-50be2d552e65,25945,
1575,2940,Molly,37.2,,,applied,98436645-858b-4821-942f-1dc05ac343f2,14785,
1576,7844,Lexi,28.8,,,applied,445bc417-5377-491e-aebe-711fa5ab917d,8508,
1577,11887,Smokey,0.0,,,applied,c87c4738-7788-4c34-be6e-756acf65b405,19111,
1578,11682,Mochi,48.0,,,applied,f5e08e98-a254-4e4a-bdcd-0b6895e09727,6404,
1579,10678,Luke,14.6,,,applied,c36347fc-28e7-47fb-a2fb-fa8e8033dd9d,9494,
1580,609,Butterball,15.68,,,applied,04c34bca-a7d9-4734-8536-1155d249766a,14737,
